#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=## Accurate 3D Face Reconstruction with Weakly-Supervised Learning: From Single Image to Image Set ##  <p align="center">  <img src="/images/example.gif"> </p>  ### \*\*\_\\\*\\\*\\\*07/20/2021: A \[PyTorch implementation\](https://github.com/sicxu/Deep3DFaceRecon\_pytorch) which has much better performance and is much easier to use is available now.
1-1	0-1	#	*[523]|*[785]	SOFTWARE[523]|SOFTWARE[785]
95-11	9309-9310	:	*[785]	SOFTWARE[785]
95-12	9310-9311	/	*[785]	SOFTWARE[785]
95-13	9311-9312	/	*[785]	SOFTWARE[785]
95-14	9312-9329	www.cbsr.ia.ac.cn	*[785]	SOFTWARE[785]
95-15	9329-9330	/	*[785]	SOFTWARE[785]
95-16	9330-9335	users	*[785]	SOFTWARE[785]
95-17	9335-9336	/	*[785]	SOFTWARE[785]
95-18	9336-9346	xiangyuzhu	*[785]	SOFTWARE[785]
95-19	9346-9347	/	*[785]	SOFTWARE[785]
95-20	9347-9355	projects	*[785]	SOFTWARE[785]
95-21	9355-9356	/	*[785]	SOFTWARE[785]
95-22	9356-9361	3DDFA	*[785]	SOFTWARE[785]
95-23	9361-9362	/	*[785]	SOFTWARE[785]
95-24	9362-9370	main.htm	*[785]	SOFTWARE[785]
95-25	9370-9371	)	*[785]	SOFTWARE[785]
95-26	9371-9372	,	*[785]	SOFTWARE[785]
95-27	9373-9374	\[	*[785]	SOFTWARE[785]
95-28	9374-9377	LFW	*[785]	SOFTWARE[785]
95-29	9377-9378	\]	*[785]	SOFTWARE[785]
95-30	9378-9379	(	*[785]	SOFTWARE[785]
95-31	9379-9383	http	*[785]	SOFTWARE[785]
95-32	9383-9384	:	*[785]	SOFTWARE[785]
95-33	9384-9385	/	*[785]	SOFTWARE[785]
95-34	9385-9386	/	*[785]	SOFTWARE[785]
95-35	9386-9406	vis-www.cs.umass.edu	*[785]	SOFTWARE[785]
95-36	9406-9407	/	*[785]	SOFTWARE[785]
95-37	9407-9410	lfw	*[785]	SOFTWARE[785]
95-38	9410-9411	/	*[785]	SOFTWARE[785]
95-39	9411-9412	)	*[785]	SOFTWARE[785]
95-40	9412-9413	,	*[785]	SOFTWARE[785]
95-41	9414-9417	and	*[785]	SOFTWARE[785]
95-42	9418-9419	\[	*[785]	SOFTWARE[785]
95-43	9419-9425	LS3D-W	*[785]	SOFTWARE[785]
95-44	9425-9426	\]	*[785]	SOFTWARE[785]
95-45	9426-9427	(	*[785]	SOFTWARE[785]
95-46	9427-9432	https	*[785]	SOFTWARE[785]
95-47	9432-9433	:	*[785]	SOFTWARE[785]
95-48	9433-9434	/	*[785]	SOFTWARE[785]
95-49	9434-9435	/	*[785]	SOFTWARE[785]
95-50	9435-9454	www.adrianbulat.com	*[785]	SOFTWARE[785]
95-51	9454-9455	/	*[785]	SOFTWARE[785]
95-52	9455-9469	face-alignment	*[785]	SOFTWARE[785]
95-53	9469-9470	)	*[785]	SOFTWARE[785]
95-54	9470-9471	.	*[785]	SOFTWARE[785]
95-55	9473-9474	#	*[785]	SOFTWARE[785]
95-56	9474-9475	#	*[785]	SOFTWARE[785]
95-57	9475-9476	#	*[785]	SOFTWARE[785]
95-58	9477-9485	Training	*[785]	SOFTWARE[785]
95-59	9486-9497	preparation	*[785]	SOFTWARE[785]
95-60	9498-9499	#	*[785]	SOFTWARE[785]
95-61	9499-9500	#	*[785]	SOFTWARE[785]
95-62	9500-9501	#	*[785]	SOFTWARE[785]
95-63	9503-9504	1	*[785]	SOFTWARE[785]
95-64	9504-9505	.	*[785]	SOFTWARE[785]

#Text=Download the \[pre-trained weights\](https://drive.google.com/file/d/0B5MzpY9kBtDVZ2RpVDYwWmxoSUk/edit) of Facenet provided by Sandberg et al., unzip it and put all files in .
96-1	9506-9514	Download	*[785]	SOFTWARE[785]
96-2	9515-9518	the	*[785]	SOFTWARE[785]
96-3	9519-9520	\[	*[785]	SOFTWARE[785]
96-4	9520-9531	pre-trained	*[785]	SOFTWARE[785]
96-5	9532-9539	weights	*[785]	SOFTWARE[785]
96-6	9539-9540	\]	*[785]	SOFTWARE[785]
96-7	9540-9541	(	*[785]	SOFTWARE[785]
96-8	9541-9546	https	*[785]	SOFTWARE[785]
96-9	9546-9547	:	*[785]	SOFTWARE[785]
96-10	9547-9548	/	*[785]	SOFTWARE[785]
96-11	9548-9549	/	*[785]	SOFTWARE[785]
96-12	9549-9565	drive.google.com	*[785]	SOFTWARE[785]
96-13	9565-9566	/	*[785]	SOFTWARE[785]
96-14	9566-9570	file	*[785]	SOFTWARE[785]
96-15	9570-9571	/	*[785]	SOFTWARE[785]
96-16	9571-9572	d	*[785]	SOFTWARE[785]
96-17	9572-9573	/	*[785]	SOFTWARE[785]
96-18	9573-9601	0B5MzpY9kBtDVZ2RpVDYwWmxoSUk	*[785]	SOFTWARE[785]
96-19	9601-9602	/	*[785]	SOFTWARE[785]
96-20	9602-9606	edit	*[785]	SOFTWARE[785]
96-21	9606-9607	)	*[785]	SOFTWARE[785]
96-22	9608-9610	of	*[785]	SOFTWARE[785]
96-23	9611-9618	Facenet	*[785]	SOFTWARE[785]
96-24	9619-9627	provided	*[785]	SOFTWARE[785]
96-25	9628-9630	by	*[785]	SOFTWARE[785]
96-26	9631-9639	Sandberg	*[785]	SOFTWARE[785]
96-27	9640-9642	et	*[785]	SOFTWARE[785]
96-28	9643-9645	al	*[785]	SOFTWARE[785]
96-29	9645-9646	.	*[785]	SOFTWARE[785]
96-30	9646-9647	,	*[785]	SOFTWARE[785]
96-31	9648-9653	unzip	*[785]	SOFTWARE[785]
96-32	9654-9656	it	*[785]	SOFTWARE[785]
96-33	9657-9660	and	*[785]	SOFTWARE[785]
96-34	9661-9664	put	*[785]	SOFTWARE[785]
96-35	9665-9668	all	*[785]	SOFTWARE[785]
96-36	9669-9674	files	*[785]	SOFTWARE[785]
96-37	9675-9677	in	*[785]	SOFTWARE[785]
96-38	9678-9679	.	*[785]	SOFTWARE[785]

#Text=/weights/id\_net. 2.
97-1	9679-9680	/	*[785]	SOFTWARE[785]
97-2	9680-9687	weights	*[785]	SOFTWARE[785]
97-3	9687-9688	/	*[785]	SOFTWARE[785]
97-4	9688-9694	id\_net	*[785]	SOFTWARE[785]
97-5	9694-9695	.	*[785]	SOFTWARE[785]
97-6	9696-9697	2	*[785]	SOFTWARE[785]
97-7	9697-9698	.	*[785]	SOFTWARE[785]

#Text=Download the \[pre-trained weights\](http://download.tensorflow.org/models/resnet\_v1\_50\_2016\_08\_28.tar.gz) of Resnet\_v1\_50 provided by Tensorflow Slim, unzip it and put resnet\_v1\_50.ckpt in .
98-1	9699-9707	Download	*[785]	SOFTWARE[785]
98-2	9708-9711	the	*[785]	SOFTWARE[785]
98-3	9712-9713	\[	*[785]	SOFTWARE[785]
98-4	9713-9724	pre-trained	*[785]	SOFTWARE[785]
98-5	9725-9732	weights	*[785]	SOFTWARE[785]
98-6	9732-9733	\]	*[785]	SOFTWARE[785]
98-7	9733-9734	(	*[785]	SOFTWARE[785]
98-8	9734-9738	http	*[785]	SOFTWARE[785]
98-9	9738-9739	:	*[785]	SOFTWARE[785]
98-10	9739-9740	/	*[785]	SOFTWARE[785]
98-11	9740-9741	/	*[785]	SOFTWARE[785]
98-12	9741-9764	download.tensorflow.org	*[785]	SOFTWARE[785]
98-12	9750-9760	tensorflow	*[785]	SOFTWARE[785]
98-13	9764-9765	/	*[785]	SOFTWARE[785]
98-14	9765-9771	models	*[785]	SOFTWARE[785]
98-15	9771-9772	/	*[785]	SOFTWARE[785]
98-16	9772-9781	resnet\_v1	*[785]	SOFTWARE[785]
98-17	9781-9782	\_	*[785]	SOFTWARE[785]
98-18	9782-9784	50	*[785]	SOFTWARE[785]
98-19	9784-9785	\_	*[785]	SOFTWARE[785]
98-20	9785-9789	2016	*[785]	SOFTWARE[785]
98-21	9789-9790	\_	*[785]	SOFTWARE[785]
98-22	9790-9792	08	*[785]	SOFTWARE[785]
98-23	9792-9793	\_	*[785]	SOFTWARE[785]
98-24	9793-9795	28	*[785]	SOFTWARE[785]
98-25	9795-9796	.	*[785]	SOFTWARE[785]
98-26	9796-9802	tar.gz	*[785]	SOFTWARE[785]
98-27	9802-9803	)	*[785]	SOFTWARE[785]
98-28	9804-9806	of	*[785]	SOFTWARE[785]
98-29	9807-9816	Resnet\_v1	*[785]	SOFTWARE[785]
98-30	9816-9817	\_	*[785]	SOFTWARE[785]
98-31	9817-9819	50	*[785]	SOFTWARE[785]
98-32	9820-9828	provided	*[785]	SOFTWARE[785]
98-33	9829-9831	by	*[785]	SOFTWARE[785]
98-34	9832-9842	Tensorflow	*[785]	SOFTWARE[785]
98-35	9843-9847	Slim	*[785]	SOFTWARE[785]
98-36	9847-9848	,	*[785]	SOFTWARE[785]
98-37	9849-9854	unzip	*[785]	SOFTWARE[785]
98-38	9855-9857	it	*[785]	SOFTWARE[785]
98-39	9858-9861	and	*[785]	SOFTWARE[785]
98-40	9862-9865	put	*[785]	SOFTWARE[785]
98-41	9866-9875	resnet\_v1	*[785]	SOFTWARE[785]
98-42	9875-9876	\_	*[785]	SOFTWARE[785]
98-43	9876-9878	50	*[785]	SOFTWARE[785]
98-44	9878-9879	.	*[785]	SOFTWARE[785]
98-45	9879-9883	ckpt	*[785]	SOFTWARE[785]
98-46	9884-9886	in	*[785]	SOFTWARE[785]
98-47	9887-9888	.	*[785]	SOFTWARE[785]

#Text=/weights/resnet. 3.
99-1	9888-9889	/	*[785]	SOFTWARE[785]
99-2	9889-9896	weights	*[785]	SOFTWARE[785]
99-3	9896-9897	/	*[785]	SOFTWARE[785]
99-4	9897-9903	resnet	*[785]	SOFTWARE[785]
99-5	9903-9904	.	*[785]	SOFTWARE[785]
99-6	9905-9906	3	*[785]	SOFTWARE[785]
99-7	9906-9907	.	*[785]	SOFTWARE[785]

#Text=Download the \[68 landmark detector\](https://drive.google.com/file/d/1KYFeTb963jg0F47sTiwqDdhBIvRlUkPa/view?
100-1	9908-9916	Download	*[785]	SOFTWARE[785]
100-2	9917-9920	the	*[785]	SOFTWARE[785]
100-3	9921-9922	\[	*[785]	SOFTWARE[785]
100-4	9922-9924	68	*[785]	SOFTWARE[785]
100-5	9925-9933	landmark	*[785]	SOFTWARE[785]
100-6	9934-9942	detector	*[785]	SOFTWARE[785]
100-7	9942-9943	\]	*[785]	SOFTWARE[785]
100-8	9943-9944	(	*[785]	SOFTWARE[785]
100-9	9944-9949	https	*[785]	SOFTWARE[785]
100-10	9949-9950	:	*[785]	SOFTWARE[785]
100-11	9950-9951	/	*[785]	SOFTWARE[785]
100-12	9951-9952	/	*[785]	SOFTWARE[785]
100-13	9952-9968	drive.google.com	*[785]	SOFTWARE[785]
100-14	9968-9969	/	*[785]	SOFTWARE[785]
100-15	9969-9973	file	*[785]	SOFTWARE[785]
100-16	9973-9974	/	*[785]	SOFTWARE[785]
100-17	9974-9975	d	*[785]	SOFTWARE[785]
100-18	9975-9976	/	*[785]	SOFTWARE[785]
100-19	9976-10009	1KYFeTb963jg0F47sTiwqDdhBIvRlUkPa	*[785]	SOFTWARE[785]
100-20	10009-10010	/	*[785]	SOFTWARE[785]
100-21	10010-10014	view	*[785]	SOFTWARE[785]
100-22	10014-10015	?	*[785]	SOFTWARE[785]

#Text=usp=sharing), put the file in .
101-1	10015-10018	usp	*[785]	SOFTWARE[785]
101-2	10018-10019	=	*[785]	SOFTWARE[785]
101-3	10019-10026	sharing	*[785]	SOFTWARE[785]
101-4	10026-10027	)	*[785]	SOFTWARE[785]
101-5	10027-10028	,	*[785]	SOFTWARE[785]
101-6	10029-10032	put	*[785]	SOFTWARE[785]
101-7	10033-10036	the	*[785]	SOFTWARE[785]
101-8	10037-10041	file	*[785]	SOFTWARE[785]
101-9	10042-10044	in	*[785]	SOFTWARE[785]
101-10	10045-10046	.	*[785]	SOFTWARE[785]

#Text=/network.  ### Data pre-processing ### 1.
102-1	10046-10047	/	*[785]	SOFTWARE[785]
102-2	10047-10054	network	*[785]	SOFTWARE[785]
102-3	10054-10055	.	*[785]	SOFTWARE[785]
102-4	10057-10058	#	*[785]	SOFTWARE[785]
102-5	10058-10059	#	*[785]	SOFTWARE[785]
102-6	10059-10060	#	*[785]	SOFTWARE[785]
102-7	10061-10065	Data	*[785]	SOFTWARE[785]
102-8	10066-10080	pre-processing	*[785]	SOFTWARE[785]
102-9	10081-10082	#	*[785]	SOFTWARE[785]
102-10	10082-10083	#	*[785]	SOFTWARE[785]
102-11	10083-10084	#	*[785]	SOFTWARE[785]
102-12	10085-10086	1	*[785]	SOFTWARE[785]
102-13	10086-10087	.	*[785]	SOFTWARE[785]

#Text=To train our model with custom images，5 facial landmarks of each image are needed in advance for an image pre-alignment process.
103-1	10088-10090	To	*[785]	SOFTWARE[785]
103-2	10091-10096	train	*[785]	SOFTWARE[785]
103-3	10097-10100	our	*[785]	SOFTWARE[785]
103-4	10101-10106	model	*[785]	SOFTWARE[785]
103-5	10107-10111	with	*[785]	SOFTWARE[785]
103-6	10112-10118	custom	*[785]	SOFTWARE[785]
103-7	10119-10125	images	*[785]	SOFTWARE[785]
103-8	10125-10126	，	*[785]	SOFTWARE[785]
103-9	10126-10127	5	*[785]	SOFTWARE[785]
103-10	10128-10134	facial	*[785]	SOFTWARE[785]
103-11	10135-10144	landmarks	*[785]	SOFTWARE[785]
103-12	10145-10147	of	*[785]	SOFTWARE[785]
103-13	10148-10152	each	*[785]	SOFTWARE[785]
103-14	10153-10158	image	*[785]	SOFTWARE[785]
103-15	10159-10162	are	*[785]	SOFTWARE[785]
103-16	10163-10169	needed	*[785]	SOFTWARE[785]
103-17	10170-10172	in	*[785]	SOFTWARE[785]
103-18	10173-10180	advance	*[785]	SOFTWARE[785]
103-19	10181-10184	for	*[785]	SOFTWARE[785]
103-20	10185-10187	an	*[785]	SOFTWARE[785]
103-21	10188-10193	image	*[785]	SOFTWARE[785]
103-22	10194-10207	pre-alignment	*[785]	SOFTWARE[785]
103-23	10208-10215	process	*[785]	SOFTWARE[785]
103-24	10215-10216	.	*[785]	SOFTWARE[785]

#Text=We recommend using \[dlib\](http://dlib.net/) or \[MTCNN\](https://github.com/ipazc/mtcnn).
104-1	10217-10219	We	*[785]	SOFTWARE[785]
104-2	10220-10229	recommend	*[785]	SOFTWARE[785]
104-3	10230-10235	using	*[785]	SOFTWARE[785]
104-4	10236-10237	\[	*[785]	SOFTWARE[785]
104-5	10237-10241	dlib	*[785]	SOFTWARE[785]
104-6	10241-10242	\]	*[785]	SOFTWARE[785]
104-7	10242-10243	(	*[785]	SOFTWARE[785]
104-8	10243-10247	http	*[785]	SOFTWARE[785]
104-9	10247-10248	:	*[785]	SOFTWARE[785]
104-10	10248-10249	/	*[785]	SOFTWARE[785]
104-11	10249-10250	/	*[785]	SOFTWARE[785]
104-12	10250-10258	dlib.net	*[785]	SOFTWARE[785]
104-12	10250-10254	dlib	*[785]	SOFTWARE[785]
104-13	10258-10259	/	*[785]	SOFTWARE[785]
104-14	10259-10260	)	*[785]	SOFTWARE[785]
104-15	10261-10263	or	*[785]	SOFTWARE[785]
104-16	10264-10265	\[	*[785]	SOFTWARE[785]
104-17	10265-10270	MTCNN	*[785]	SOFTWARE[785]
104-18	10270-10271	\]	*[785]	SOFTWARE[785]
104-19	10271-10272	(	*[785]	SOFTWARE[785]
104-20	10272-10277	https	*[785]	SOFTWARE[785]
104-21	10277-10278	:	*[785]	SOFTWARE[785]
104-22	10278-10279	/	*[785]	SOFTWARE[785]
104-23	10279-10280	/	*[785]	SOFTWARE[785]
104-24	10280-10290	github.com	*[785]	SOFTWARE[785]
104-25	10290-10291	/	*[785]	SOFTWARE[785]
104-26	10291-10296	ipazc	*[785]	SOFTWARE[785]
104-27	10296-10297	/	*[785]	SOFTWARE[785]
104-28	10297-10302	mtcnn	*[785]	SOFTWARE[785]
104-29	10302-10303	)	*[785]	SOFTWARE[785]
104-30	10303-10304	.	*[785]	SOFTWARE[785]

#Text=Use these public face detectors to get 5 landmarks, and save all images and corresponding landmarks in <raw\_img\_path>.
105-1	10305-10308	Use	*[785]	SOFTWARE[785]
105-2	10309-10314	these	*[785]	SOFTWARE[785]
105-3	10315-10321	public	*[785]	SOFTWARE[785]
105-4	10322-10326	face	*[785]	SOFTWARE[785]
105-5	10327-10336	detectors	*[785]	SOFTWARE[785]
105-6	10337-10339	to	*[785]	SOFTWARE[785]
105-7	10340-10343	get	*[785]	SOFTWARE[785]
105-8	10344-10345	5	*[785]	SOFTWARE[785]
105-9	10346-10355	landmarks	*[785]	SOFTWARE[785]
105-10	10355-10356	,	*[785]	SOFTWARE[785]
105-11	10357-10360	and	*[785]	SOFTWARE[785]
105-12	10361-10365	save	*[785]	SOFTWARE[785]
105-13	10366-10369	all	*[785]	SOFTWARE[785]
105-14	10370-10376	images	*[785]	SOFTWARE[785]
105-15	10377-10380	and	*[785]	SOFTWARE[785]
105-16	10381-10394	corresponding	*[785]	SOFTWARE[785]
105-17	10395-10404	landmarks	*[785]	SOFTWARE[785]
105-18	10405-10407	in	*[785]	SOFTWARE[785]
105-19	10408-10409	<	*[785]	SOFTWARE[785]
105-20	10409-10421	raw\_img\_path	*[785]	SOFTWARE[785]
105-21	10421-10422	>	*[785]	SOFTWARE[785]
105-22	10422-10423	.	*[785]	SOFTWARE[785]

#Text=Note that an image and its detected landmark file should have same name. 2.
106-1	10424-10428	Note	*[785]	SOFTWARE[785]
106-2	10429-10433	that	*[785]	SOFTWARE[785]
106-3	10434-10436	an	*[785]	SOFTWARE[785]
106-4	10437-10442	image	*[785]	SOFTWARE[785]
106-5	10443-10446	and	*[785]	SOFTWARE[785]
106-6	10447-10450	its	*[785]	SOFTWARE[785]
106-7	10451-10459	detected	*[785]	SOFTWARE[785]
106-8	10460-10468	landmark	*[785]	SOFTWARE[785]
106-9	10469-10473	file	*[785]	SOFTWARE[785]
106-10	10474-10480	should	*[785]	SOFTWARE[785]
106-11	10481-10485	have	*[785]	SOFTWARE[785]
106-12	10486-10490	same	*[785]	SOFTWARE[785]
106-13	10491-10495	name	*[785]	SOFTWARE[785]
106-14	10495-10496	.	*[785]	SOFTWARE[785]
106-15	10497-10498	2	*[785]	SOFTWARE[785]
106-16	10498-10499	.	*[785]	SOFTWARE[785]

#Text=Align images and generate 68 landmarks as well as skin masks for training:   ``` # Run following command for data pre-processing.
107-1	10500-10505	Align	*[785]	SOFTWARE[785]
107-2	10506-10512	images	*[785]	SOFTWARE[785]
107-3	10513-10516	and	*[785]	SOFTWARE[785]
107-4	10517-10525	generate	*[785]	SOFTWARE[785]
107-5	10526-10528	68	*[785]	SOFTWARE[785]
107-6	10529-10538	landmarks	*[785]	SOFTWARE[785]
107-7	10539-10541	as	*[785]	SOFTWARE[785]
107-8	10542-10546	well	*[785]	SOFTWARE[785]
107-9	10547-10549	as	*[785]	SOFTWARE[785]
107-10	10550-10554	skin	*[785]	SOFTWARE[785]
107-11	10555-10560	masks	*[785]	SOFTWARE[785]
107-12	10561-10564	for	*[785]	SOFTWARE[785]
107-13	10565-10573	training	*[785]	SOFTWARE[785]
107-14	10573-10574	:	*[785]	SOFTWARE[785]
107-15	10577-10578	`	*[785]	SOFTWARE[785]
107-16	10578-10579	`	*[785]	SOFTWARE[785]
107-17	10579-10580	`	*[785]	SOFTWARE[785]
107-18	10581-10582	#	*[785]	SOFTWARE[785]
107-19	10583-10586	Run	*[785]	SOFTWARE[785]
107-20	10587-10596	following	*[785]	SOFTWARE[785]
107-21	10597-10604	command	*[785]	SOFTWARE[785]
107-22	10605-10608	for	*[785]	SOFTWARE[785]
107-23	10609-10613	data	*[785]	SOFTWARE[785]
107-24	10614-10628	pre-processing	*[785]	SOFTWARE[785]
107-25	10628-10629	.	*[785]	SOFTWARE[785]

#Text=By default, the code uses example images in .
108-1	10630-10632	By	*[785]	SOFTWARE[785]
108-2	10633-10640	default	*[785]	SOFTWARE[785]
108-3	10640-10641	,	*[785]	SOFTWARE[785]
108-4	10642-10645	the	*[785]	SOFTWARE[785]
108-5	10646-10650	code	*[785]	SOFTWARE[785]
108-6	10651-10655	uses	*[785]	SOFTWARE[785]
108-7	10656-10663	example	*[785]	SOFTWARE[785]
108-8	10664-10670	images	*[785]	SOFTWARE[785]
108-9	10671-10673	in	*[785]	SOFTWARE[785]
108-10	10674-10675	.	*[785]	SOFTWARE[785]

#Text=/input and saves the processed data in .
109-1	10675-10676	/	*[785]	SOFTWARE[785]
109-2	10676-10681	input	*[785]	SOFTWARE[785]
109-3	10682-10685	and	*[785]	SOFTWARE[785]
109-4	10686-10691	saves	*[785]	SOFTWARE[785]
109-5	10692-10695	the	*[785]	SOFTWARE[785]
109-6	10696-10705	processed	*[785]	SOFTWARE[785]
109-7	10706-10710	data	*[785]	SOFTWARE[785]
109-8	10711-10713	in	*[785]	SOFTWARE[785]
109-9	10714-10715	.	*[785]	SOFTWARE[785]

#Text=/processed\_data python preprocess\_img.py  # Alternatively, you can set your custom image path and save path python preprocess\_img.py --img\_path <raw\_img\_path> --save\_path <save\_path\_for\_processed\_data>  ```  ### Training networks ### 1.
110-1	10715-10716	/	*[785]	SOFTWARE[785]
110-2	10716-10730	processed\_data	*[785]	SOFTWARE[785]
110-3	10731-10737	python	*[785]	SOFTWARE[785]
110-4	10738-10755	preprocess\_img.py	*[785]	SOFTWARE[785]
110-5	10757-10758	#	*[785]	SOFTWARE[785]
110-6	10759-10772	Alternatively	*[785]	SOFTWARE[785]
110-7	10772-10773	,	*[785]	SOFTWARE[785]
110-8	10774-10777	you	*[785]	SOFTWARE[785]
110-9	10778-10781	can	*[785]	SOFTWARE[785]
110-10	10782-10785	set	*[785]	SOFTWARE[785]
110-11	10786-10790	your	*[785]	SOFTWARE[785]
110-12	10791-10797	custom	*[785]	SOFTWARE[785]
110-13	10798-10803	image	*[785]	SOFTWARE[785]
110-14	10804-10808	path	*[785]	SOFTWARE[785]
110-15	10809-10812	and	*[785]	SOFTWARE[785]
110-16	10813-10817	save	*[785]	SOFTWARE[785]
110-17	10818-10822	path	*[785]	SOFTWARE[785]
110-18	10823-10829	python	*[785]	SOFTWARE[785]
110-19	10830-10847	preprocess\_img.py	*[785]	SOFTWARE[785]
110-20	10848-10849	-	*[785]	SOFTWARE[785]
110-21	10849-10850	-	*[785]	SOFTWARE[785]
110-22	10850-10858	img\_path	*[785]	SOFTWARE[785]
110-23	10859-10860	<	*[785]	SOFTWARE[785]
110-24	10860-10872	raw\_img\_path	*[785]	SOFTWARE[785]
110-25	10872-10873	>	*[785]	SOFTWARE[785]
110-26	10874-10875	-	*[785]	SOFTWARE[785]
110-27	10875-10876	-	*[785]	SOFTWARE[785]
110-28	10876-10885	save\_path	*[785]	SOFTWARE[785]
110-29	10886-10887	<	*[785]	SOFTWARE[785]
110-30	10887-10915	save\_path\_for\_processed\_data	*[785]	SOFTWARE[785]
110-31	10915-10916	>	*[785]	SOFTWARE[785]
110-32	10918-10919	`	*[785]	SOFTWARE[785]
110-33	10919-10920	`	*[785]	SOFTWARE[785]
110-34	10920-10921	`	*[785]	SOFTWARE[785]
110-35	10923-10924	#	*[785]	SOFTWARE[785]
110-36	10924-10925	#	*[785]	SOFTWARE[785]
110-37	10925-10926	#	*[785]	SOFTWARE[785]
110-38	10927-10935	Training	*[785]	SOFTWARE[785]
110-39	10936-10944	networks	*[785]	SOFTWARE[785]
110-40	10945-10946	#	*[785]	SOFTWARE[785]
110-41	10946-10947	#	*[785]	SOFTWARE[785]
110-42	10947-10948	#	*[785]	SOFTWARE[785]
110-43	10949-10950	1	*[785]	SOFTWARE[785]
110-44	10950-10951	.	*[785]	SOFTWARE[785]

#Text=Train the reconstruction network with the following command: ``` # By default, the code uses the data in .
111-1	10952-10957	Train	*[785]	SOFTWARE[785]
111-2	10958-10961	the	*[785]	SOFTWARE[785]
111-3	10962-10976	reconstruction	*[785]	SOFTWARE[785]
111-4	10977-10984	network	*[785]	SOFTWARE[785]
111-5	10985-10989	with	*[785]	SOFTWARE[785]
111-6	10990-10993	the	*[785]	SOFTWARE[785]
111-7	10994-11003	following	*[785]	SOFTWARE[785]
111-8	11004-11011	command	*[785]	SOFTWARE[785]
111-9	11011-11012	:	*[785]	SOFTWARE[785]
111-10	11013-11014	`	*[785]	SOFTWARE[785]
111-11	11014-11015	`	*[785]	SOFTWARE[785]
111-12	11015-11016	`	*[785]	SOFTWARE[785]
111-13	11017-11018	#	*[785]	SOFTWARE[785]
111-14	11019-11021	By	*[785]	SOFTWARE[785]
111-15	11022-11029	default	*[785]	SOFTWARE[785]
111-16	11029-11030	,	*[785]	SOFTWARE[785]
111-17	11031-11034	the	*[785]	SOFTWARE[785]
111-18	11035-11039	code	*[785]	SOFTWARE[785]
111-19	11040-11044	uses	*[785]	SOFTWARE[785]
111-20	11045-11048	the	*[785]	SOFTWARE[785]
111-21	11049-11053	data	*[785]	SOFTWARE[785]
111-22	11054-11056	in	*[785]	SOFTWARE[785]
111-23	11057-11058	.	*[785]	SOFTWARE[785]

#Text=/processed\_data as training data as well as validation data python train.py  # Alternatively, you can set your custom data path python train.py --data\_path <custom\_data\_path> --val\_data\_path <custom\_val\_data\_path> --model\_name <custom\_model\_name>  ``` 2.
112-1	11058-11059	/	*[785]	SOFTWARE[785]
112-2	11059-11073	processed\_data	*[785]	SOFTWARE[785]
112-3	11074-11076	as	*[785]	SOFTWARE[785]
112-4	11077-11085	training	*[785]	SOFTWARE[785]
112-5	11086-11090	data	*[785]	SOFTWARE[785]
112-6	11091-11093	as	*[785]	SOFTWARE[785]
112-7	11094-11098	well	*[785]	SOFTWARE[785]
112-8	11099-11101	as	*[785]	SOFTWARE[785]
112-9	11102-11112	validation	*[785]	SOFTWARE[785]
112-10	11113-11117	data	*[785]	SOFTWARE[785]
112-11	11118-11124	python	*[785]	SOFTWARE[785]
112-12	11125-11133	train.py	*[785]	SOFTWARE[785]
112-13	11135-11136	#	*[785]	SOFTWARE[785]
112-14	11137-11150	Alternatively	*[785]	SOFTWARE[785]
112-15	11150-11151	,	*[785]	SOFTWARE[785]
112-16	11152-11155	you	*[785]	SOFTWARE[785]
112-17	11156-11159	can	*[785]	SOFTWARE[785]
112-18	11160-11163	set	*[785]	SOFTWARE[785]
112-19	11164-11168	your	*[785]	SOFTWARE[785]
112-20	11169-11175	custom	*[785]	SOFTWARE[785]
112-21	11176-11180	data	*[785]	SOFTWARE[785]
112-22	11181-11185	path	*[785]	SOFTWARE[785]
112-23	11186-11192	python	*[785]	SOFTWARE[785]
112-24	11193-11201	train.py	*[785]	SOFTWARE[785]
112-25	11202-11203	-	*[785]	SOFTWARE[785]
112-26	11203-11204	-	*[785]	SOFTWARE[785]
112-27	11204-11213	data\_path	*[785]	SOFTWARE[785]
112-28	11214-11215	<	*[785]	SOFTWARE[785]
112-29	11215-11231	custom\_data\_path	*[785]	SOFTWARE[785]
112-30	11231-11232	>	*[785]	SOFTWARE[785]
112-31	11233-11234	-	*[785]	SOFTWARE[785]
112-32	11234-11235	-	*[785]	SOFTWARE[785]
112-33	11235-11248	val\_data\_path	*[785]	SOFTWARE[785]
112-34	11249-11250	<	*[785]	SOFTWARE[785]
112-35	11250-11270	custom\_val\_data\_path	*[785]	SOFTWARE[785]
112-36	11270-11271	>	*[785]	SOFTWARE[785]
112-37	11272-11273	-	*[785]	SOFTWARE[785]
112-38	11273-11274	-	*[785]	SOFTWARE[785]
112-39	11274-11284	model\_name	*[785]	SOFTWARE[785]
112-40	11285-11286	<	*[785]	SOFTWARE[785]
112-41	11286-11303	custom\_model\_name	*[785]	SOFTWARE[785]
112-42	11303-11304	>	*[785]	SOFTWARE[785]
